Subject,Item,timeReceipt,IbexItemNum,Block,WordNum,Word,EventTime,CondCode,Critical,Correct,QuestionText,QuestionCondition,ReadingTime,Sentence,Condition,Region,ReactionTime,Accuracy,precritRT
37,4,1636996843,43,1,7,und,1636995107854,152,6,"","","",264,Dann belächelte der Lehrling den Hammer und sofort machte er sich an die Arbeit.,B,Spillover,,,272
37,4,1636996843,43,1,8,sofort,1636995107854,152,6,"","","",248,Dann belächelte der Lehrling den Hammer und sofort machte er sich an die Arbeit.,B,Post-spillover,,,272
37,5,1636996843,30,1,4,Konditor,1636994660631,153,6,K,Hat es nach dem Opa noch einen anderen Kunden gegeben?,continuation,256,Daraufhin spülte der Konditor den Apfelkuchen und dann wandte er sich an den nächsten Kunden.,C,Pre-critical_2,2876,1,224
37,5,1636996843,30,1,5,den,1636994660631,153,6,K,Hat es nach dem Opa noch einen anderen Kunden gegeben?,continuation,224,Daraufhin spülte der Konditor den Apfelkuchen und dann wandte er sich an den nächsten Kunden.,C,Pre-critical,2876,1,224
37,5,1636996843,30,1,6,Apfelkuchen,1636994660631,153,6,K,Hat es nach dem Opa noch einen anderen Kunden gegeben?,continuation,232,Daraufhin spülte der Konditor den Apfelkuchen und dann wandte er sich an den nächsten Kunden.,C,Critical,2876,1,224
37,5,1636996843,30,1,7,und,1636994660631,153,6,K,Hat es nach dem Opa noch einen anderen Kunden gegeben?,continuation,225,Daraufhin spülte der Konditor den Apfelkuchen und dann wandte er sich an den nächsten Kunden.,C,Spillover,2876,1,224
37,5,1636996843,30,1,8,dann,1636994660631,153,6,K,Hat es nach dem Opa noch einen anderen Kunden gegeben?,continuation,231,Daraufhin spülte der Konditor den Apfelkuchen und dann wandte er sich an den nächsten Kunden.,C,Post-spillover,2876,1,224
37,6,1636996843,87,3,4,Kunde,1636996144160,151,6,"","","",272,Nichtsahnend nahm der Kunde die Frühlingsrolle und sogleich schloss er hinter sich die Tür.,A,Pre-critical_2,,,288
37,6,1636996843,87,3,5,die,1636996144160,151,6,"","","",288,Nichtsahnend nahm der Kunde die Frühlingsrolle und sogleich schloss er hinter sich die Tür.,A,Pre-critical,,,288
37,6,1636996843,87,3,6,Frühlingsrolle,1636996144160,151,6,"","","",264,Nichtsahnend nahm der Kunde die Frühlingsrolle und sogleich schloss er hinter sich die Tür.,A,Critical,,,288
37,6,1636996843,87,3,7,und,1636996144160,151,6,"","","",272,Nichtsahnend nahm der Kunde die Frühlingsrolle und sogleich schloss er hinter sich die Tür.,A,Spillover,,,288
37,6,1636996843,87,3,8,sogleich,1636996144160,151,6,"","","",448,Nichtsahnend nahm der Kunde die Frühlingsrolle und sogleich schloss er hinter sich die Tür.,A,Post-spillover,,,288
37,7,1636996843,42,1,4,Metzger,1636995091942,152,6,K,Hat der Metzger die Fleischwurst belächelt?,manipulation,272,Dann belächelte der Metzger die Fleischwurst und sofort begann er zu essen.,B,Pre-critical_2,2731,1,256
37,7,1636996843,42,1,5,die,1636995091942,152,6,K,Hat der Metzger die Fleischwurst belächelt?,manipulation,256,Dann belächelte der Metzger die Fleischwurst und sofort begann er zu essen.,B,Pre-critical,2731,1,256
37,7,1636996843,42,1,6,Fleischwurst,1636995091942,152,6,K,Hat der Metzger die Fleischwurst belächelt?,manipulation,256,Dann belächelte der Metzger die Fleischwurst und sofort begann er zu essen.,B,Critical,2731,1,256
37,7,1636996843,42,1,7,und,1636995091942,152,6,K,Hat der Metzger die Fleischwurst belächelt?,manipulation,408,Dann belächelte der Metzger die Fleischwurst und sofort begann er zu essen.,B,Spillover,2731,1,256
37,7,1636996843,42,1,8,sofort,1636995091942,152,6,K,Hat der Metzger die Fleischwurst belächelt?,manipulation,304,Dann belächelte der Metzger die Fleischwurst und sofort begann er zu essen.,B,Post-spillover,2731,1,256
37,8,1636996843,91,3,4,Tierliebhaber,1636996219469,153,6,"","","",205,Dann füllte der Tierliebhaber den Kutscher und darüber hinaus forderte er ihn auf%2C den Gaul in Ruhe zu lassen.,C,Pre-critical_2,,,248
37,8,1636996843,91,3,5,den,1636996219469,153,6,"","","",248,Dann füllte der Tierliebhaber den Kutscher und darüber hinaus forderte er ihn auf%2C den Gaul in Ruhe zu lassen.,C,Pre-critical,,,248
37,8,1636996843,91,3,6,Kutscher,1636996219469,153,6,"","","",200,Dann füllte der Tierliebhaber den Kutscher und darüber hinaus forderte er ihn auf%2C den Gaul in Ruhe zu lassen.,C,Critical,,,248
37,8,1636996843,91,3,7,und,1636996219469,153,6,"","","",248,Dann füllte der Tierliebhaber den Kutscher und darüber hinaus forderte er ihn auf%2C den Gaul in Ruhe zu lassen.,C,Spillover,,,248
37,8,1636996843,91,3,8,darüber,1636996219469,153,6,"","","",728,Dann füllte der Tierliebhaber den Kutscher und darüber hinaus forderte er ihn auf%2C den Gaul in Ruhe zu lassen.,C,Post-spillover,,,248
37,9,1636996843,24,1,4,Kapitän,1636994526258,151,6,K,Hat der Kapitän dem Pärchen geholfen?,continuation,272,Dann bestieg der Kapitän das Segelboot und sofort half er dem Pärchen.,A,Pre-critical_2,1867,1,272
37,9,1636996843,24,1,5,das,1636994526258,151,6,K,Hat der Kapitän dem Pärchen geholfen?,continuation,272,Dann bestieg der Kapitän das Segelboot und sofort half er dem Pärchen.,A,Pre-critical,1867,1,272
37,9,1636996843,24,1,6,Segelboot,1636994526258,151,6,K,Hat der Kapitän dem Pärchen geholfen?,continuation,280,Dann bestieg der Kapitän das Segelboot und sofort half er dem Pärchen.,A,Critical,1867,1,272
37,9,1636996843,24,1,7,und,1636994526258,151,6,K,Hat der Kapitän dem Pärchen geholfen?,continuation,272,Dann bestieg der Kapitän das Segelboot und sofort half er dem Pärchen.,A,Spillover,1867,1,272
37,9,1636996843,24,1,8,sofort,1636994526258,151,6,K,Hat der Kapitän dem Pärchen geholfen?,continuation,280,Dann bestieg der Kapitän das Segelboot und sofort half er dem Pärchen.,A,Post-spillover,1867,1,272
37,10,1636996843,22,1,4,Hausfrau,1636994495451,152,6,"","","",272,Daraufhin ersetzte die Hausfrau den Handwerker und noch lange ärgerte sie sich über die Mängel moderner Geräte.,B,Pre-critical_2,,,296
37,10,1636996843,22,1,5,den,1636994495451,152,6,"","","",296,Daraufhin ersetzte die Hausfrau den Handwerker und noch lange ärgerte sie sich über die Mängel moderner Geräte.,B,Pre-critical,,,296
37,10,1636996843,22,1,6,Handwerker,1636994495451,152,6,"","","",632,Daraufhin ersetzte die Hausfrau den Handwerker und noch lange ärgerte sie sich über die Mängel moderner Geräte.,B,Critical,,,296
37,10,1636996843,22,1,7,und,1636994495451,152,6,"","","",392,Daraufhin ersetzte die Hausfrau den Handwerker und noch lange ärgerte sie sich über die Mängel moderner Geräte.,B,Spillover,,,296
37,10,1636996843,22,1,8,noch,1636994495451,152,6,"","","",248,Daraufhin ersetzte die Hausfrau den Handwerker und noch lange ärgerte sie sich über die Mängel moderner Geräte.,B,Post-spillover,,,296
37,11,1636996843,62,2,6,Urlauber,1636995518998,153,8,K,Hat der Flyer zusätzliche Informationen enthalten?,paragraph,217,Nach der Führung kochte der Urlauber den Flyer und dann machte er sich auf den Weg zu seinem Hotel.,C,Pre-critical_2,3659,1,255
37,11,1636996843,62,2,7,den,1636995518998,153,8,K,Hat der Flyer zusätzliche Informationen enthalten?,paragraph,255,Nach der Führung kochte der Urlauber den Flyer und dann machte er sich auf den Weg zu seinem Hotel.,C,Pre-critical,3659,1,255
37,11,1636996843,62,2,8,Flyer,1636995518998,153,8,K,Hat der Flyer zusätzliche Informationen enthalten?,paragraph,240,Nach der Führung kochte der Urlauber den Flyer und dann machte er sich auf den Weg zu seinem Hotel.,C,Critical,3659,1,255
37,11,1636996843,62,2,9,und,1636995518998,153,8,K,Hat der Flyer zusätzliche Informationen enthalten?,paragraph,224,Nach der Führung kochte der Urlauber den Flyer und dann machte er sich auf den Weg zu seinem Hotel.,C,Spillover,3659,1,255
37,11,1636996843,62,2,10,dann,1636995518998,153,8,K,Hat der Flyer zusätzliche Informationen enthalten?,paragraph,224,Nach der Führung kochte der Urlauber den Flyer und dann machte er sich auf den Weg zu seinem Hotel.,C,Post-spillover,3659,1,255
37,12,1636996843,114,3,4,Paparazzi,1636996694039,151,6,"","","",208,Daraufhin bedrohte der Paparazzi die Schauspielerin und ferner sagte er%2C dass er sich so nicht behandeln lasse.,A,Pre-critical_2,,,224
37,12,1636996843,114,3,5,die,1636996694039,151,6,"","","",224,Daraufhin bedrohte der Paparazzi die Schauspielerin und ferner sagte er%2C dass er sich so nicht behandeln lasse.,A,Pre-critical,,,224
37,12,1636996843,114,3,6,Schauspielerin,1636996694039,151,6,"","","",224,Daraufhin bedrohte der Paparazzi die Schauspielerin und ferner sagte er%2C dass er sich so nicht behandeln lasse.,A,Critical,,,224
37,12,1636996843,114,3,7,und,1636996694039,151,6,"","","",232,Daraufhin bedrohte der Paparazzi die Schauspielerin und ferner sagte er%2C dass er sich so nicht behandeln lasse.,A,Spillover,,,224
37,12,1636996843,114,3,8,ferner,1636996694039,151,6,"","","",248,Daraufhin bedrohte der Paparazzi die Schauspielerin und ferner sagte er%2C dass er sich so nicht behandeln lasse.,A,Post-spillover,,,224
37,13,1636996843,70,2,4,Schneider,1636995683266,153,6,K,Hat dem Schneider der Platz am Eingang gefallen?,continuation,226,Daraufhin schnitt der Schneider die Assistentin und dann sagte er%2C dass der Platz am Eingang eine gute Idee war.,C,Pre-critical_2,4496,1,226
37,13,1636996843,70,2,5,die,1636995683266,153,6,K,Hat dem Schneider der Platz am Eingang gefallen?,continuation,226,Daraufhin schnitt der Schneider die Assistentin und dann sagte er%2C dass der Platz am Eingang eine gute Idee war.,C,Pre-critical,4496,1,226
37,13,1636996843,70,2,6,Assistentin,1636995683266,153,6,K,Hat dem Schneider der Platz am Eingang gefallen?,continuation,214,Daraufhin schnitt der Schneider die Assistentin und dann sagte er%2C dass der Platz am Eingang eine gute Idee war.,C,Critical,4496,1,226
37,13,1636996843,70,2,7,und,1636995683266,153,6,K,Hat dem Schneider der Platz am Eingang gefallen?,continuation,222,Daraufhin schnitt der Schneider die Assistentin und dann sagte er%2C dass der Platz am Eingang eine gute Idee war.,C,Spillover,4496,1,226
37,13,1636996843,70,2,8,dann,1636995683266,153,6,K,Hat dem Schneider der Platz am Eingang gefallen?,continuation,232,Daraufhin schnitt der Schneider die Assistentin und dann sagte er%2C dass der Platz am Eingang eine gute Idee war.,C,Post-spillover,4496,1,226
37,14,1636996843,100,3,4,Mädchen,1636996415246,151,6,"","","",225,Danach musterte das Mädchen den Schwimmer und nach einer Weile verriet es ihm seine Handynummer.,A,Pre-critical_2,,,208
37,14,1636996843,100,3,5,den,1636996415246,151,6,"","","",208,Danach musterte das Mädchen den Schwimmer und nach einer Weile verriet es ihm seine Handynummer.,A,Pre-critical,,,208
37,14,1636996843,100,3,6,Schwimmer,1636996415246,151,6,"","","",216,Danach musterte das Mädchen den Schwimmer und nach einer Weile verriet es ihm seine Handynummer.,A,Critical,,,208
37,14,1636996843,100,3,7,und,1636996415246,151,6,"","","",231,Danach musterte das Mädchen den Schwimmer und nach einer Weile verriet es ihm seine Handynummer.,A,Spillover,,,208
37,14,1636996843,100,3,8,nach,1636996415246,151,6,"","","",241,Danach musterte das Mädchen den Schwimmer und nach einer Weile verriet es ihm seine Handynummer.,A,Post-spillover,,,208
37,15,1636996843,94,3,4,Chefarzt,1636996292425,153,6,K,War die Sekretärin erleichtert über die Diktiermaschine?,paragraph,232,Dann leerte der Chefarzt die Sekretärin und dann machte er Feierabend.,C,Pre-critical_2,3362,0,232
37,15,1636996843,94,3,5,die,1636996292425,153,6,K,War die Sekretärin erleichtert über die Diktiermaschine?,paragraph,232,Dann leerte der Chefarzt die Sekretärin und dann machte er Feierabend.,C,Pre-critical,3362,0,232
37,15,1636996843,94,3,6,Sekretärin,1636996292425,153,6,K,War die Sekretärin erleichtert über die Diktiermaschine?,paragraph,240,Dann leerte der Chefarzt die Sekretärin und dann machte er Feierabend.,C,Critical,3362,0,232
37,15,1636996843,94,3,7,und,1636996292425,153,6,K,War die Sekretärin erleichtert über die Diktiermaschine?,paragraph,248,Dann leerte der Chefarzt die Sekretärin und dann machte er Feierabend.,C,Spillover,3362,0,232
37,15,1636996843,94,3,8,dann,1636996292425,153,6,K,War die Sekretärin erleichtert über die Diktiermaschine?,paragraph,240,Dann leerte der Chefarzt die Sekretärin und dann machte er Feierabend.,C,Post-spillover,3362,0,232
37,16,1636996843,101,3,4,Reporterin,1636996435350,153,6,"","","",217,Daraufhin ordnete die Reporterin den Mitarbeiter und anschließend machte sie ein paar Fotos vom Bauernhof.,C,Pre-critical_2,,,207
37,16,1636996843,101,3,5,den,1636996435350,153,6,"","","",207,Daraufhin ordnete die Reporterin den Mitarbeiter und anschließend machte sie ein paar Fotos vom Bauernhof.,C,Pre-critical,,,207
37,16,1636996843,101,3,6,Mitarbeiter,1636996435350,153,6,"","","",208,Daraufhin ordnete die Reporterin den Mitarbeiter und anschließend machte sie ein paar Fotos vom Bauernhof.,C,Critical,,,207
37,16,1636996843,101,3,7,und,1636996435350,153,6,"","","",232,Daraufhin ordnete die Reporterin den Mitarbeiter und anschließend machte sie ein paar Fotos vom Bauernhof.,C,Spillover,,,207
37,16,1636996843,101,3,8,anschließend,1636996435350,153,6,"","","",244,Daraufhin ordnete die Reporterin den Mitarbeiter und anschließend machte sie ein paar Fotos vom Bauernhof.,C,Post-spillover,,,207
37,17,1636996843,89,3,4,Tochter,1636996183155,152,6,K,Hat die Tochter den Rasenmäher verabschiedet?,manipulation,258,Danach verabschiedete die Tochter den Rasenmäher und dann sagte sie begeistert%2C dass sie morgen wiederkommen würde.,B,Pre-critical_2,3142,1,262
37,17,1636996843,89,3,5,den,1636996183155,152,6,K,Hat die Tochter den Rasenmäher verabschiedet?,manipulation,262,Danach verabschiedete die Tochter den Rasenmäher und dann sagte sie begeistert%2C dass sie morgen wiederkommen würde.,B,Pre-critical,3142,1,262
37,17,1636996843,89,3,6,Rasenmäher,1636996183155,152,6,K,Hat die Tochter den Rasenmäher verabschiedet?,manipulation,264,Danach verabschiedete die Tochter den Rasenmäher und dann sagte sie begeistert%2C dass sie morgen wiederkommen würde.,B,Critical,3142,1,262
37,17,1636996843,89,3,7,und,1636996183155,152,6,K,Hat die Tochter den Rasenmäher verabschiedet?,manipulation,241,Danach verabschiedete die Tochter den Rasenmäher und dann sagte sie begeistert%2C dass sie morgen wiederkommen würde.,B,Spillover,3142,1,262
37,17,1636996843,89,3,8,dann,1636996183155,152,6,K,Hat die Tochter den Rasenmäher verabschiedet?,manipulation,231,Danach verabschiedete die Tochter den Rasenmäher und dann sagte sie begeistert%2C dass sie morgen wiederkommen würde.,B,Post-spillover,3142,1,262
37,18,1636996843,32,1,4,Dame,1636994733997,152,6,"","","",232,Entzückt bestaunte die Dame den Juwelier und danach bedankte sie sich für sein Fachwissen.,B,Pre-critical_2,,,217
37,18,1636996843,32,1,5,den,1636994733997,152,6,"","","",217,Entzückt bestaunte die Dame den Juwelier und danach bedankte sie sich für sein Fachwissen.,B,Pre-critical,,,217
37,18,1636996843,32,1,6,Juwelier,1636994733997,152,6,"","","",295,Entzückt bestaunte die Dame den Juwelier und danach bedankte sie sich für sein Fachwissen.,B,Critical,,,217
37,18,1636996843,32,1,7,und,1636994733997,152,6,"","","",416,Entzückt bestaunte die Dame den Juwelier und danach bedankte sie sich für sein Fachwissen.,B,Spillover,,,217
37,18,1636996843,32,1,8,danach,1636994733997,152,6,"","","",280,Entzückt bestaunte die Dame den Juwelier und danach bedankte sie sich für sein Fachwissen.,B,Post-spillover,,,217
37,19,1636996843,85,3,4,Nichte,1636996106063,151,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,240,Verblüfft nahm die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,A,Pre-critical_2,3202,1,256
37,19,1636996843,85,3,5,den,1636996106063,151,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,256,Verblüfft nahm die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,A,Pre-critical,3202,1,256
37,19,1636996843,85,3,6,Schraubenzieher,1636996106063,151,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,352,Verblüfft nahm die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,A,Critical,3202,1,256
37,19,1636996843,85,3,7,und,1636996106063,151,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,360,Verblüfft nahm die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,A,Spillover,3202,1,256
37,19,1636996843,85,3,8,dann,1636996106063,151,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,328,Verblüfft nahm die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,A,Post-spillover,3202,1,256
37,20,1636996843,111,3,4,Mopedfahrer,1636996646207,152,6,"","","",256,Daraufhin entschädigte der Mopedfahrer den Polizisten und außerdem entschuldigte er sich für den Unfall.,B,Pre-critical_2,,,224
37,20,1636996843,111,3,5,den,1636996646207,152,6,"","","",224,Daraufhin entschädigte der Mopedfahrer den Polizisten und außerdem entschuldigte er sich für den Unfall.,B,Pre-critical,,,224
37,20,1636996843,111,3,6,Polizisten,1636996646207,152,6,"","","",225,Daraufhin entschädigte der Mopedfahrer den Polizisten und außerdem entschuldigte er sich für den Unfall.,B,Critical,,,224
37,20,1636996843,111,3,7,und,1636996646207,152,6,"","","",223,Daraufhin entschädigte der Mopedfahrer den Polizisten und außerdem entschuldigte er sich für den Unfall.,B,Spillover,,,224
37,20,1636996843,111,3,8,außerdem,1636996646207,152,6,"","","",224,Daraufhin entschädigte der Mopedfahrer den Polizisten und außerdem entschuldigte er sich für den Unfall.,B,Post-spillover,,,224
37,21,1636996843,88,3,4,Freundin,1636996159648,152,6,K,Hat die Freundin den Segler geschnappt?,manipulation,264,Daraufhin schnappte die Freundin den Segler und dann sagte sie%2C er solle etwas aufmerksamer sein.,B,Pre-critical_2,3316,1,272
37,21,1636996843,88,3,5,den,1636996159648,152,6,K,Hat die Freundin den Segler geschnappt?,manipulation,272,Daraufhin schnappte die Freundin den Segler und dann sagte sie%2C er solle etwas aufmerksamer sein.,B,Pre-critical,3316,1,272
37,21,1636996843,88,3,6,Segler,1636996159648,152,6,K,Hat die Freundin den Segler geschnappt?,manipulation,272,Daraufhin schnappte die Freundin den Segler und dann sagte sie%2C er solle etwas aufmerksamer sein.,B,Critical,3316,1,272
37,21,1636996843,88,3,7,und,1636996159648,152,6,K,Hat die Freundin den Segler geschnappt?,manipulation,257,Daraufhin schnappte die Freundin den Segler und dann sagte sie%2C er solle etwas aufmerksamer sein.,B,Spillover,3316,1,272
37,21,1636996843,88,3,8,dann,1636996159648,152,6,K,Hat die Freundin den Segler geschnappt?,manipulation,287,Daraufhin schnappte die Freundin den Segler und dann sagte sie%2C er solle etwas aufmerksamer sein.,B,Post-spillover,3316,1,272
37,22,1636996843,104,3,4,Piraten,1636996513994,152,6,"","","",281,Dann raubten die Piraten die Einheimischen und danach segelten sie Richtung Heimat.,B,Pre-critical_2,,,247
37,22,1636996843,104,3,5,die,1636996513994,152,6,"","","",247,Dann raubten die Piraten die Einheimischen und danach segelten sie Richtung Heimat.,B,Pre-critical,,,247
37,22,1636996843,104,3,6,Einheimischen,1636996513994,152,6,"","","",248,Dann raubten die Piraten die Einheimischen und danach segelten sie Richtung Heimat.,B,Critical,,,247
37,22,1636996843,104,3,7,und,1636996513994,152,6,"","","",248,Dann raubten die Piraten die Einheimischen und danach segelten sie Richtung Heimat.,B,Spillover,,,247
37,22,1636996843,104,3,8,danach,1636996513994,152,6,"","","",248,Dann raubten die Piraten die Einheimischen und danach segelten sie Richtung Heimat.,B,Post-spillover,,,247
37,23,1636996843,112,3,4,Junge,1636996660021,151,6,K,Konnte der Junge sich für einen Apfel entscheiden?,continuation,216,Sofort suchte der Junge den Korb und dann entschied er sich für einen großen roten Apfel.,A,Pre-critical_2,2835,1,232
37,23,1636996843,112,3,5,den,1636996660021,151,6,K,Konnte der Junge sich für einen Apfel entscheiden?,continuation,232,Sofort suchte der Junge den Korb und dann entschied er sich für einen großen roten Apfel.,A,Pre-critical,2835,1,232
37,23,1636996843,112,3,6,Korb,1636996660021,151,6,K,Konnte der Junge sich für einen Apfel entscheiden?,continuation,216,Sofort suchte der Junge den Korb und dann entschied er sich für einen großen roten Apfel.,A,Critical,2835,1,232
37,23,1636996843,112,3,7,und,1636996660021,151,6,K,Konnte der Junge sich für einen Apfel entscheiden?,continuation,216,Sofort suchte der Junge den Korb und dann entschied er sich für einen großen roten Apfel.,A,Spillover,2835,1,232
37,23,1636996843,112,3,8,dann,1636996660021,151,6,K,Konnte der Junge sich für einen Apfel entscheiden?,continuation,208,Sofort suchte der Junge den Korb und dann entschied er sich für einen großen roten Apfel.,A,Post-spillover,2835,1,232
37,24,1636996843,13,1,4,Juror,1636994293166,153,6,"","","",328,Danach öffnete der Juror den Sportler und außerdem lobte er dessen Sohn in höchsten Tönen.,C,Pre-critical_2,,,345
37,24,1636996843,13,1,5,den,1636994293166,153,6,"","","",345,Danach öffnete der Juror den Sportler und außerdem lobte er dessen Sohn in höchsten Tönen.,C,Pre-critical,,,345
37,24,1636996843,13,1,6,Sportler,1636994293166,153,6,"","","",319,Danach öffnete der Juror den Sportler und außerdem lobte er dessen Sohn in höchsten Tönen.,C,Critical,,,345
37,24,1636996843,13,1,7,und,1636994293166,153,6,"","","",353,Danach öffnete der Juror den Sportler und außerdem lobte er dessen Sohn in höchsten Tönen.,C,Spillover,,,345
37,24,1636996843,13,1,8,außerdem,1636994293166,153,6,"","","",487,Danach öffnete der Juror den Sportler und außerdem lobte er dessen Sohn in höchsten Tönen.,C,Post-spillover,,,345
37,25,1636996843,117,3,4,Mann,1636996749512,151,6,D,Hat der Mann die Geschäftsfrau geküsst?,manipulation,201,Daraufhin umarmte der Mann die Geschäftsfrau und dann lobte er sie für ihren guten Geschmack.,A,Pre-critical_2,2524,1,215
37,25,1636996843,117,3,5,die,1636996749512,151,6,D,Hat der Mann die Geschäftsfrau geküsst?,manipulation,215,Daraufhin umarmte der Mann die Geschäftsfrau und dann lobte er sie für ihren guten Geschmack.,A,Pre-critical,2524,1,215
37,25,1636996843,117,3,6,Geschäftsfrau,1636996749512,151,6,D,Hat der Mann die Geschäftsfrau geküsst?,manipulation,200,Daraufhin umarmte der Mann die Geschäftsfrau und dann lobte er sie für ihren guten Geschmack.,A,Critical,2524,1,215
37,25,1636996843,117,3,7,und,1636996749512,151,6,D,Hat der Mann die Geschäftsfrau geküsst?,manipulation,232,Daraufhin umarmte der Mann die Geschäftsfrau und dann lobte er sie für ihren guten Geschmack.,A,Spillover,2524,1,215
37,25,1636996843,117,3,8,dann,1636996749512,151,6,D,Hat der Mann die Geschäftsfrau geküsst?,manipulation,223,Daraufhin umarmte der Mann die Geschäftsfrau und dann lobte er sie für ihren guten Geschmack.,A,Post-spillover,2524,1,215
37,26,1636996843,44,1,4,Rentner,1636995129740,153,6,"","","",263,Lachend aß der Rentner das Zelt und dann schenkte er es dem Kind.,C,Pre-critical_2,,,249
37,26,1636996843,44,1,5,das,1636995129740,153,6,"","","",249,Lachend aß der Rentner das Zelt und dann schenkte er es dem Kind.,C,Pre-critical,,,249
37,26,1636996843,44,1,6,Zelt,1636995129740,153,6,"","","",248,Lachend aß der Rentner das Zelt und dann schenkte er es dem Kind.,C,Critical,,,249
37,26,1636996843,44,1,7,und,1636995129740,153,6,"","","",242,Lachend aß der Rentner das Zelt und dann schenkte er es dem Kind.,C,Spillover,,,249
37,26,1636996843,44,1,8,dann,1636995129740,153,6,"","","",237,Lachend aß der Rentner das Zelt und dann schenkte er es dem Kind.,C,Post-spillover,,,249
37,27,1636996843,93,3,7,Lehrer,1636996256875,152,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,248,Zurück in der Kantine fand der Lehrer die Limonade und dann suchte er seine Tasche.,B,Pre-critical_2,3235,1,840
37,27,1636996843,93,3,8,die,1636996256875,152,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,840,Zurück in der Kantine fand der Lehrer die Limonade und dann suchte er seine Tasche.,B,Pre-critical,3235,1,840
37,27,1636996843,93,3,9,Limonade,1636996256875,152,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,272,Zurück in der Kantine fand der Lehrer die Limonade und dann suchte er seine Tasche.,B,Critical,3235,1,840
37,27,1636996843,93,3,10,und,1636996256875,152,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,304,Zurück in der Kantine fand der Lehrer die Limonade und dann suchte er seine Tasche.,B,Spillover,3235,1,840
37,27,1636996843,93,3,11,dann,1636996256875,152,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,256,Zurück in der Kantine fand der Lehrer die Limonade und dann suchte er seine Tasche.,B,Post-spillover,3235,1,840
37,28,1636996843,74,2,5,Mutter,1636995769095,151,7,"","","",248,Im Krankenhaus tröstete die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,A,Pre-critical_2,,,239
37,28,1636996843,74,2,6,die,1636995769095,151,7,"","","",239,Im Krankenhaus tröstete die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,A,Pre-critical,,,239
37,28,1636996843,74,2,7,Bergsteigerin,1636995769095,151,7,"","","",241,Im Krankenhaus tröstete die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,A,Critical,,,239
37,28,1636996843,74,2,8,und,1636995769095,151,7,"","","",247,Im Krankenhaus tröstete die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,A,Spillover,,,239
37,28,1636996843,74,2,9,hinterher,1636995769095,151,7,"","","",257,Im Krankenhaus tröstete die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,A,Post-spillover,,,239
37,29,1636996843,78,2,4,Praktikantin,1636995854378,153,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,224,Dann sammelte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,C,Pre-critical_2,3111,1,224
37,29,1636996843,78,2,5,den,1636995854378,153,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,224,Dann sammelte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,C,Pre-critical,3111,1,224
37,29,1636996843,78,2,6,Förster,1636995854378,153,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,224,Dann sammelte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,C,Critical,3111,1,224
37,29,1636996843,78,2,7,und,1636995854378,153,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,232,Dann sammelte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,C,Spillover,3111,1,224
37,29,1636996843,78,2,8,anschließend,1636995854378,153,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,216,Dann sammelte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,C,Post-spillover,3111,1,224
37,30,1636996843,50,2,5,Richter,1636995250209,151,7,"","","",328,Am Ende konsultierte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,A,Pre-critical_2,,,376
37,30,1636996843,50,2,6,den,1636995250209,151,7,"","","",376,Am Ende konsultierte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,A,Pre-critical,,,376
