Stimulus;Stimulus_tf;Stimulus_tf_sep;target_distractor;GPT2_s;GPT2_s_sep;BPE_split
Ein engagierter Lehrer sah eine alte Weltkarte in der Vitrine eines Antiquitätengeschäfts. Ein solch authentisches Artefakt schien dem Lehrer sehr geeignet für sein Klassenzimmer zu sein und er sprach die Verkäuferin an. Aufgeregt fragte der Lehrer die sympathische Verkäuferin, wie viel die Weltkarte kosten sollte. Obwohl er für eine zusätzliche Weltkarte selbst bezahlen musste, sagte der Lehrer der Verkäuferin, dass er dies gerne tun würde. Die Verkäuferin sagte daraufhin, wie beschämend es sei, dass die Schule nicht einmal für eine Weltkarte bezahlen würde. Dann füllte der Lehrer die Weltkarte und danach verließ er das Geschäft.  ;Ein engagierter Lehrer sah eine alte Weltkarte in der Vitrine eines Antiquitätengeschäfts. Ein solch authentisches Artefakt schien dem Lehrer sehr geeignet für sein Klassenzimmer zu sein und er sprach die Verkäuferin an. Aufgeregt fragte der Lehrer die sympathische Verkäuferin, wie viel die Weltkarte kosten sollte. Obwohl er für eine zusätzliche Weltkarte selbst bezahlen musste, sagte der Lehrer der Verkäuferin, dass er dies gerne tun würde. Die Verkäuferin sagte daraufhin, wie beschämend es sei, dass die Schule nicht einmal für eine Weltkarte bezahlen würde. Dann füllte der Lehrer die Weltkarte;Ein engagierter Lehrer sah eine alte Weltkarte in der Vitrine eines Antiquitätengeschäfts . Ein solch authentisches Artefakt schien dem Lehrer sehr geeignet für sein Klassenzimmer zu sein und er sprach die Verkäuferin an . Aufgeregt fragte der Lehrer die sympathische Verkäuferin , wie viel die Weltkarte kosten sollte . Obwohl er für eine zusätzliche Weltkarte selbst bezahlen musste , sagte der Lehrer der Verkäuferin , dass er dies gerne tun würde . Die Verkäuferin sagte daraufhin , wie beschämend es sei , dass die Schule nicht einmal für eine Weltkarte bezahlen würde . Dann füllte der Lehrer die Weltkarte;Weltkarte;5.681312941014767;5.577688403427601;1
Ein engagierter Lehrer sah eine alte Weltkarte in der Vitrine eines Antiquitätengeschäfts. Ein solch authentisches Artefakt schien dem Lehrer sehr geeignet für sein Klassenzimmer zu sein und er sprach die Verkäuferin an. Aufgeregt fragte der Lehrer die sympathische Verkäuferin, wie viel die Weltkarte kosten sollte. Obwohl er für eine zusätzliche Weltkarte selbst bezahlen musste, sagte der Lehrer der Verkäuferin, dass er dies gerne tun würde. Die Verkäuferin sagte daraufhin, wie beschämend es sei, dass die Schule nicht einmal für eine Weltkarte bezahlen würde. Dann füllte der Lehrer die Verkäuferin und danach verließ er das Geschäft.  ;Ein engagierter Lehrer sah eine alte Weltkarte in der Vitrine eines Antiquitätengeschäfts. Ein solch authentisches Artefakt schien dem Lehrer sehr geeignet für sein Klassenzimmer zu sein und er sprach die Verkäuferin an. Aufgeregt fragte der Lehrer die sympathische Verkäuferin, wie viel die Weltkarte kosten sollte. Obwohl er für eine zusätzliche Weltkarte selbst bezahlen musste, sagte der Lehrer der Verkäuferin, dass er dies gerne tun würde. Die Verkäuferin sagte daraufhin, wie beschämend es sei, dass die Schule nicht einmal für eine Weltkarte bezahlen würde. Dann füllte der Lehrer die Verkäuferin;Ein engagierter Lehrer sah eine alte Weltkarte in der Vitrine eines Antiquitätengeschäfts . Ein solch authentisches Artefakt schien dem Lehrer sehr geeignet für sein Klassenzimmer zu sein und er sprach die Verkäuferin an . Aufgeregt fragte der Lehrer die sympathische Verkäuferin , wie viel die Weltkarte kosten sollte . Obwohl er für eine zusätzliche Weltkarte selbst bezahlen musste , sagte der Lehrer der Verkäuferin , dass er dies gerne tun würde . Die Verkäuferin sagte daraufhin , wie beschämend es sei , dass die Schule nicht einmal für eine Weltkarte bezahlen würde . Dann füllte der Lehrer die Verkäuferin;Verkäuferin;12.219848649576306;11.03621880710125;1
Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten. Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen. Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt. Deswegen hatte die Redakteurin etwas Angst, als sie bemerkte, dass der Busfahrer heute nicht gut gelaunt war, als sie ihm die Streifenkarte überreichte. Dann stempelte der Busfahrer die Streifenkarte und sofort fuhr er viel zu schnell weiter.;Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten. Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen. Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt. Deswegen hatte die Redakteurin etwas Angst, als sie bemerkte, dass der Busfahrer heute nicht gut gelaunt war, als sie ihm die Streifenkarte überreichte. Dann stempelte der Busfahrer die Streifenkarte;Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten . Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen . Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt . Deswegen hatte die Redakteurin etwas Angst , als sie bemerkte , dass der Busfahrer heute nicht gut gelaunt war , als sie ihm die Streifenkarte überreichte . Dann stempelte der Busfahrer die Streifenkarte;Streifenkarte;0.6344679407775402;0.3520825169980526;1
Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten. Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen. Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt. Deswegen hatte die Redakteurin etwas Angst, als sie bemerkte, dass der Busfahrer heute nicht gut gelaunt war, als sie ihm die Streifenkarte überreichte. Dann stempelte der Busfahrer die Redakteurin und sofort fuhr er viel zu schnell weiter.;Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten. Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen. Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt. Deswegen hatte die Redakteurin etwas Angst, als sie bemerkte, dass der Busfahrer heute nicht gut gelaunt war, als sie ihm die Streifenkarte überreichte. Dann stempelte der Busfahrer die Redakteurin;Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten . Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen . Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt . Deswegen hatte die Redakteurin etwas Angst , als sie bemerkte , dass der Busfahrer heute nicht gut gelaunt war , als sie ihm die Streifenkarte überreichte . Dann stempelte der Busfahrer die Redakteurin;Redakteurin;18.508912866935134;18.1899836063385;1
Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten. Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen. Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt. Deswegen hatte die Redakteurin etwas Angst, als sie bemerkte, dass der Busfahrer heute nicht gut gelaunt war, als sie ihm die Streifenkarte überreichte. Dann zeigte der Busfahrer die Streifenkarte und sofort fuhr er viel zu schnell weiter.;Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten. Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen. Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt. Deswegen hatte die Redakteurin etwas Angst, als sie bemerkte, dass der Busfahrer heute nicht gut gelaunt war, als sie ihm die Streifenkarte überreichte. Dann zeigte der Busfahrer die Streifenkarte;Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten . Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen . Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt . Deswegen hatte die Redakteurin etwas Angst , als sie bemerkte , dass der Busfahrer heute nicht gut gelaunt war , als sie ihm die Streifenkarte überreichte . Dann zeigte der Busfahrer die Streifenkarte;Streifenkarte;1.5334617467597127;0.8614109214395285;1
Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten. Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen. Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt. Deswegen hatte die Redakteurin etwas Angst, als sie bemerkte, dass der Busfahrer heute nicht gut gelaunt war, als sie ihm die Streifenkarte überreichte. Dann zeigte der Busfahrer die Redakteurin und sofort fuhr er viel zu schnell weiter.;Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten. Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen. Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt. Deswegen hatte die Redakteurin etwas Angst, als sie bemerkte, dass der Busfahrer heute nicht gut gelaunt war, als sie ihm die Streifenkarte überreichte. Dann zeigte der Busfahrer die Redakteurin;Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten . Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen . Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt . Deswegen hatte die Redakteurin etwas Angst , als sie bemerkte , dass der Busfahrer heute nicht gut gelaunt war , als sie ihm die Streifenkarte überreichte . Dann zeigte der Busfahrer die Redakteurin;Redakteurin;17.846567325294018;17.001647137105465;1
Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten. Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen. Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt. Deswegen hatte die Redakteurin etwas Angst, als sie bemerkte, dass der Busfahrer heute nicht gut gelaunt war, als sie ihm die Streifenkarte überreichte. Dann aß der Busfahrer die Streifenkarte und sofort fuhr er viel zu schnell weiter.;Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten. Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen. Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt. Deswegen hatte die Redakteurin etwas Angst, als sie bemerkte, dass der Busfahrer heute nicht gut gelaunt war, als sie ihm die Streifenkarte überreichte. Dann aß der Busfahrer die Streifenkarte;Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten . Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen . Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt . Deswegen hatte die Redakteurin etwas Angst , als sie bemerkte , dass der Busfahrer heute nicht gut gelaunt war , als sie ihm die Streifenkarte überreichte . Dann aß der Busfahrer die Streifenkarte;Streifenkarte;0.8156703794375062;0.45317284390330315;1
Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten. Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen. Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt. Deswegen hatte die Redakteurin etwas Angst, als sie bemerkte, dass der Busfahrer heute nicht gut gelaunt war, als sie ihm die Streifenkarte überreichte. Dann aß der Busfahrer die Redakteurin und sofort fuhr er viel zu schnell weiter.;Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten. Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen. Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt. Deswegen hatte die Redakteurin etwas Angst, als sie bemerkte, dass der Busfahrer heute nicht gut gelaunt war, als sie ihm die Streifenkarte überreichte. Dann aß der Busfahrer die Redakteurin;Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten . Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen . Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt . Deswegen hatte die Redakteurin etwas Angst , als sie bemerkte , dass der Busfahrer heute nicht gut gelaunt war , als sie ihm die Streifenkarte überreichte . Dann aß der Busfahrer die Redakteurin;Redakteurin;19.477535570040345;19.077492570504546;1
Während er einen Tisch baute, brach ein Schreiner seinen schönen Hammer in zwei Teile. Der Schreiner hatte den Hammer immer gemocht. Deswegen schien es ihm eine Schande, ihn einfach wegzuwerfen. Es erschien dem Schreiner eine viel bessere Idee, den Hammer von seinem Lehrling reparieren zu lassen. Dann nahm der Lehrling den Hammer und sofort machte er sich an die Arbeit.;Während er einen Tisch baute, brach ein Schreiner seinen schönen Hammer in zwei Teile. Der Schreiner hatte den Hammer immer gemocht. Deswegen schien es ihm eine Schande, ihn einfach wegzuwerfen. Es erschien dem Schreiner eine viel bessere Idee, den Hammer von seinem Lehrling reparieren zu lassen. Dann nahm der Lehrling den Hammer;Während er einen Tisch baute , brach ein Schreiner seinen schönen Hammer in zwei Teile . Der Schreiner hatte den Hammer immer gemocht . Deswegen schien es ihm eine Schande , ihn einfach wegzuwerfen . Es erschien dem Schreiner eine viel bessere Idee , den Hammer von seinem Lehrling reparieren zu lassen . Dann nahm der Lehrling den Hammer;Hammer;0.17709575593471527;0.1730497032403946;1
Während er einen Tisch baute, brach ein Schreiner seinen schönen Hammer in zwei Teile. Der Schreiner hatte den Hammer immer gemocht. Deswegen schien es ihm eine Schande, ihn einfach wegzuwerfen. Es erschien dem Schreiner eine viel bessere Idee, den Hammer von seinem Lehrling reparieren zu lassen. Dann nahm der Lehrling den Schreiner und sofort machte er sich an die Arbeit.;Während er einen Tisch baute, brach ein Schreiner seinen schönen Hammer in zwei Teile. Der Schreiner hatte den Hammer immer gemocht. Deswegen schien es ihm eine Schande, ihn einfach wegzuwerfen. Es erschien dem Schreiner eine viel bessere Idee, den Hammer von seinem Lehrling reparieren zu lassen. Dann nahm der Lehrling den Schreiner;Während er einen Tisch baute , brach ein Schreiner seinen schönen Hammer in zwei Teile . Der Schreiner hatte den Hammer immer gemocht . Deswegen schien es ihm eine Schande , ihn einfach wegzuwerfen . Es erschien dem Schreiner eine viel bessere Idee , den Hammer von seinem Lehrling reparieren zu lassen . Dann nahm der Lehrling den Schreiner;Schreiner;10.81539249420166;10.127921104431152;1
Während er einen Tisch baute, brach ein Schreiner seinen schönen Hammer in zwei Teile. Der Schreiner hatte den Hammer immer gemocht. Deswegen schien es ihm eine Schande, ihn einfach wegzuwerfen. Es erschien dem Schreiner eine viel bessere Idee, den Hammer von seinem Lehrling reparieren zu lassen. Dann bemalte der Lehrling den Hammer und sofort machte er sich an die Arbeit.;Während er einen Tisch baute, brach ein Schreiner seinen schönen Hammer in zwei Teile. Der Schreiner hatte den Hammer immer gemocht. Deswegen schien es ihm eine Schande, ihn einfach wegzuwerfen. Es erschien dem Schreiner eine viel bessere Idee, den Hammer von seinem Lehrling reparieren zu lassen. Dann bemalte der Lehrling den Hammer;Während er einen Tisch baute , brach ein Schreiner seinen schönen Hammer in zwei Teile . Der Schreiner hatte den Hammer immer gemocht . Deswegen schien es ihm eine Schande , ihn einfach wegzuwerfen . Es erschien dem Schreiner eine viel bessere Idee , den Hammer von seinem Lehrling reparieren zu lassen . Dann bemalte der Lehrling den Hammer;Hammer;0.3056192696094513;0.27545690536499023;1
Während er einen Tisch baute, brach ein Schreiner seinen schönen Hammer in zwei Teile. Der Schreiner hatte den Hammer immer gemocht. Deswegen schien es ihm eine Schande, ihn einfach wegzuwerfen. Es erschien dem Schreiner eine viel bessere Idee, den Hammer von seinem Lehrling reparieren zu lassen. Dann bemalte der Lehrling den Schreiner und sofort machte er sich an die Arbeit.;Während er einen Tisch baute, brach ein Schreiner seinen schönen Hammer in zwei Teile. Der Schreiner hatte den Hammer immer gemocht. Deswegen schien es ihm eine Schande, ihn einfach wegzuwerfen. Es erschien dem Schreiner eine viel bessere Idee, den Hammer von seinem Lehrling reparieren zu lassen. Dann bemalte der Lehrling den Schreiner;Während er einen Tisch baute , brach ein Schreiner seinen schönen Hammer in zwei Teile . Der Schreiner hatte den Hammer immer gemocht . Deswegen schien es ihm eine Schande , ihn einfach wegzuwerfen . Es erschien dem Schreiner eine viel bessere Idee , den Hammer von seinem Lehrling reparieren zu lassen . Dann bemalte der Lehrling den Schreiner;Schreiner;11.874244689941406;11.375958442687988;1
Während er einen Tisch baute, brach ein Schreiner seinen schönen Hammer in zwei Teile. Der Schreiner hatte den Hammer immer gemocht. Deswegen schien es ihm eine Schande, ihn einfach wegzuwerfen. Es erschien dem Schreiner eine viel bessere Idee, den Hammer von seinem Lehrling reparieren zu lassen. Dann aß der Lehrling den Hammer und sofort machte er sich an die Arbeit.;Während er einen Tisch baute, brach ein Schreiner seinen schönen Hammer in zwei Teile. Der Schreiner hatte den Hammer immer gemocht. Deswegen schien es ihm eine Schande, ihn einfach wegzuwerfen. Es erschien dem Schreiner eine viel bessere Idee, den Hammer von seinem Lehrling reparieren zu lassen. Dann aß der Lehrling den Hammer;Während er einen Tisch baute , brach ein Schreiner seinen schönen Hammer in zwei Teile . Der Schreiner hatte den Hammer immer gemocht . Deswegen schien es ihm eine Schande , ihn einfach wegzuwerfen . Es erschien dem Schreiner eine viel bessere Idee , den Hammer von seinem Lehrling reparieren zu lassen . Dann aß der Lehrling den Hammer;Hammer;0.5401912927627563;0.49004876613616943;1
Während er einen Tisch baute, brach ein Schreiner seinen schönen Hammer in zwei Teile. Der Schreiner hatte den Hammer immer gemocht. Deswegen schien es ihm eine Schande, ihn einfach wegzuwerfen. Es erschien dem Schreiner eine viel bessere Idee, den Hammer von seinem Lehrling reparieren zu lassen. Dann aß der Lehrling den Schreiner und sofort machte er sich an die Arbeit.;Während er einen Tisch baute, brach ein Schreiner seinen schönen Hammer in zwei Teile. Der Schreiner hatte den Hammer immer gemocht. Deswegen schien es ihm eine Schande, ihn einfach wegzuwerfen. Es erschien dem Schreiner eine viel bessere Idee, den Hammer von seinem Lehrling reparieren zu lassen. Dann aß der Lehrling den Schreiner;Während er einen Tisch baute , brach ein Schreiner seinen schönen Hammer in zwei Teile . Der Schreiner hatte den Hammer immer gemocht . Deswegen schien es ihm eine Schande , ihn einfach wegzuwerfen . Es erschien dem Schreiner eine viel bessere Idee , den Hammer von seinem Lehrling reparieren zu lassen . Dann aß der Lehrling den Schreiner;Schreiner;10.559514045715332;10.064824104309082;1
Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen. Der Konditor versicherte dem Opa, dass der Apfelkuchen heute besonders gelungen sei. Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an. Daraufhin verpackte der Konditor den Apfelkuchen und dann wandte er sich an den nächsten Kunden. ;Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen. Der Konditor versicherte dem Opa, dass der Apfelkuchen heute besonders gelungen sei. Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an. Daraufhin verpackte der Konditor den Apfelkuchen;Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen . Der Konditor versicherte dem Opa , dass der Apfelkuchen heute besonders gelungen sei . Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an . Daraufhin verpackte der Konditor den Apfelkuchen;Apfelkuchen;0.5242544952780008;0.5783187672495842;1
Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen. Der Konditor versicherte dem Opa, dass der Apfelkuchen heute besonders gelungen sei. Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an. Daraufhin verpackte der Konditor den Opa und dann wandte er sich an den nächsten Kunden. ;Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen. Der Konditor versicherte dem Opa, dass der Apfelkuchen heute besonders gelungen sei. Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an. Daraufhin verpackte der Konditor den Opa;Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen . Der Konditor versicherte dem Opa , dass der Apfelkuchen heute besonders gelungen sei . Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an . Daraufhin verpackte der Konditor den Opa;Opa;10.8734712600708;10.577312469482422;1
Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen. Der Konditor versicherte dem Opa, dass der Apfelkuchen heute besonders gelungen sei. Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an. Daraufhin backte der Konditor den Apfelkuchen und dann wandte er sich an den nächsten Kunden. ;Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen. Der Konditor versicherte dem Opa, dass der Apfelkuchen heute besonders gelungen sei. Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an. Daraufhin backte der Konditor den Apfelkuchen;Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen . Der Konditor versicherte dem Opa , dass der Apfelkuchen heute besonders gelungen sei . Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an . Daraufhin backte der Konditor den Apfelkuchen;Apfelkuchen;0.6456093974411488;0.6175215672701597;1
Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen. Der Konditor versicherte dem Opa, dass der Apfelkuchen heute besonders gelungen sei. Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an. Daraufhin verpackte der Konditor den Opa und dann wandte er sich an den nächsten Kunden. ;Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen. Der Konditor versicherte dem Opa, dass der Apfelkuchen heute besonders gelungen sei. Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an. Daraufhin verpackte der Konditor den Opa;Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen . Der Konditor versicherte dem Opa , dass der Apfelkuchen heute besonders gelungen sei . Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an . Daraufhin verpackte der Konditor den Opa;Opa;10.8734712600708;10.577312469482422;1
Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen. Der Konditor versicherte dem Opa, dass der Apfelkuchen heute besonders gelungen sei. Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an. Daraufhin spülte der Konditor den Apfelkuchen und dann wandte er sich an den nächsten Kunden. ;Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen. Der Konditor versicherte dem Opa, dass der Apfelkuchen heute besonders gelungen sei. Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an. Daraufhin spülte der Konditor den Apfelkuchen;Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen . Der Konditor versicherte dem Opa , dass der Apfelkuchen heute besonders gelungen sei . Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an . Daraufhin spülte der Konditor den Apfelkuchen;Apfelkuchen;0.5088934488594532;0.5280218385159969;1
Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen. Der Konditor versicherte dem Opa, dass der Apfelkuchen heute besonders gelungen sei. Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an. Daraufhin spülte der Konditor den Opa und dann wandte er sich an den nächsten Kunden. ;Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen. Der Konditor versicherte dem Opa, dass der Apfelkuchen heute besonders gelungen sei. Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an. Daraufhin spülte der Konditor den Opa;Ein Opa wollte einen Apfelkuchen bei einem Konditor kaufen . Der Konditor versicherte dem Opa , dass der Apfelkuchen heute besonders gelungen sei . Der Opa schaute auf den Apfelkuchen in der Vitrine und sah glücklich den Konditor an . Daraufhin spülte der Konditor den Opa;Opa;11.326459884643555;10.833622932434082;1
Eine Lieferbotin brachte einem nervigen Kunden eine Frühlingsrolle. Der Kunde forderte jedoch von der Lieferbotin eine neue Frühlingsrolle, da diese kalt war. Nach einer Stunde kehrte die Lieferbotin einfach mit derselben kalten Frühlingsrolle zum Kunden zurück. Nichtsahnend nahm der Kunde die Frühlingsrolle und sogleich schloss er hinter sich die Tür. ;Eine Lieferbotin brachte einem nervigen Kunden eine Frühlingsrolle. Der Kunde forderte jedoch von der Lieferbotin eine neue Frühlingsrolle, da diese kalt war. Nach einer Stunde kehrte die Lieferbotin einfach mit derselben kalten Frühlingsrolle zum Kunden zurück. Nichtsahnend nahm der Kunde die Frühlingsrolle;Eine Lieferbotin brachte einem nervigen Kunden eine Frühlingsrolle . Der Kunde forderte jedoch von der Lieferbotin eine neue Frühlingsrolle , da diese kalt war . Nach einer Stunde kehrte die Lieferbotin einfach mit derselben kalten Frühlingsrolle zum Kunden zurück . Nichtsahnend nahm der Kunde die Frühlingsrolle;Frühlingsrolle;0.9059714246541262;1.0462318798527122;1
Eine Lieferbotin brachte einem nervigen Kunden eine Frühlingsrolle. Der Kunde forderte jedoch von der Lieferbotin eine neue Frühlingsrolle, da diese kalt war. Nach einer Stunde kehrte die Lieferbotin einfach mit derselben kalten Frühlingsrolle zum Kunden zurück. Nichtsahnend nahm der Kunde die Lieferbotin und sogleich schloss er hinter sich die Tür. ;Eine Lieferbotin brachte einem nervigen Kunden eine Frühlingsrolle. Der Kunde forderte jedoch von der Lieferbotin eine neue Frühlingsrolle, da diese kalt war. Nach einer Stunde kehrte die Lieferbotin einfach mit derselben kalten Frühlingsrolle zum Kunden zurück. Nichtsahnend nahm der Kunde die Lieferbotin;Eine Lieferbotin brachte einem nervigen Kunden eine Frühlingsrolle . Der Kunde forderte jedoch von der Lieferbotin eine neue Frühlingsrolle , da diese kalt war . Nach einer Stunde kehrte die Lieferbotin einfach mit derselben kalten Frühlingsrolle zum Kunden zurück . Nichtsahnend nahm der Kunde die Lieferbotin;Lieferbotin;9.125135218724608;7.937069634906948;1
Eine Lieferbotin brachte einem nervigen Kunden eine Frühlingsrolle. Der Kunde forderte jedoch von der Lieferbotin eine neue Frühlingsrolle, da diese kalt war. Nach einer Stunde kehrte die Lieferbotin einfach mit derselben kalten Frühlingsrolle zum Kunden zurück. Nichtsahnend wusch der Kunde die Frühlingsrolle und sogleich schloss er hinter sich die Tür. ;Eine Lieferbotin brachte einem nervigen Kunden eine Frühlingsrolle. Der Kunde forderte jedoch von der Lieferbotin eine neue Frühlingsrolle, da diese kalt war. Nach einer Stunde kehrte die Lieferbotin einfach mit derselben kalten Frühlingsrolle zum Kunden zurück. Nichtsahnend wusch der Kunde die Frühlingsrolle;Eine Lieferbotin brachte einem nervigen Kunden eine Frühlingsrolle . Der Kunde forderte jedoch von der Lieferbotin eine neue Frühlingsrolle , da diese kalt war . Nach einer Stunde kehrte die Lieferbotin einfach mit derselben kalten Frühlingsrolle zum Kunden zurück . Nichtsahnend wusch der Kunde die Frühlingsrolle;Frühlingsrolle;1.7040328346192837;1.85642571747303;1
